subjid	scanner	order	block	runtrial	onsettime	ImageLeft	ImageRight	TypeLeft	TypeRight	IsLefthigh	Response	PairType	Outcome	RT	bidIndexLeft	bidIndexRight
BM2_154	0	1	2	91	456	Butterfinger.bmp	PopTartsStrawberry.bmp	17	39	1	u	4	0	680.40	17.00	39.00	
BM2_154	0	1	2	92	462	Keeblerfudgestripes.bmp	CheesyDoritos.bmp	8	10	1	u	1	0	742.73	8.00	10.00	
BM2_154	0	1	2	93	466	PeanutMMs.bmp	Snickers.bmp	14	11	0	i	1	0	827.10	14.00	11.00	
BM2_154	0	1	2	94	470	Oreos.bmp	BabyRuth.bmp	12	13	1	i	1	1	750.83	12.00	13.00	
BM2_154	0	1	2	95	473	Reeses.bmp	CheesyDoritos.bmp	15	10	1	u	1	0	592.68	15.00	10.00	
BM2_154	0	1	2	96	479	Twix.bmp	Laffytaffyred_one.bmp	21	43	1	u	4	0	781.06	21.00	43.00	
BM2_154	0	1	2	97	483	FigNewton_small.bmp	Jollyranchergreen.bmp	50	51	1	u	2	0	1009.42	50.00	51.00	
BM2_154	0	1	2	98	489	Jollyrancherred.bmp	FigNewton_small.bmp	48	50	0	i	2	0	473.02	48.00	50.00	
BM2_154	0	1	2	99	494	Granolabar.bmp	SourSkittles.bmp	16	38	1	u	3	0	581.56	16.00	38.00	
BM2_154	0	1	2	100	504	Twix.bmp	PopTartsStrawberry.bmp	21	39	1	u	4	0	792.88	21.00	39.00	
BM2_154	0	1	2	101	514	Goldfish.bmp	Chocolate_mm.bmp	45	23	0	i	3	0	657.32	45.00	23.00	
BM2_154	0	1	2	102	522	AnimalCrackers.bmp	Chocolate_mm.bmp	42	23	0	i	3	0	968.75	42.00	23.00	
BM2_154	0	1	2	103	526	Granolabar.bmp	Goldfish.bmp	16	45	1	u	3	0	660.43	16.00	45.00	
BM2_154	0	1	2	104	529	Keeblerfudgestripes.bmp	PeanutMMs.bmp	8	14	1	u	1	0	585.87	8.00	14.00	
BM2_154	0	1	2	105	532	Skittles.bmp	Keeblerfudgestripes.bmp	9	8	0	u	1	1	1134.57	9.00	8.00	
BM2_154	0	1	2	106	535	BabyRuth.bmp	Snickers.bmp	13	11	0	i	1	0	656.72	13.00	11.00	
BM2_154	0	1	2	107	543	Skittles.bmp	Oreos.bmp	9	12	0	i	1	0	819.44	9.00	12.00	
BM2_154	0	1	2	108	546	Oreos.bmp	CheesyDoritos.bmp	12	10	1	u	1	0	616.20	12.00	10.00	
BM2_154	0	1	2	109	554	Laffytaffyred_one.bmp	Nutterbutter.bmp	43	18	0	i	4	0	583.56	43.00	18.00	
BM2_154	0	1	2	110	561	Reeses.bmp	Skittles.bmp	15	9	1	u	1	0	688.68	15.00	9.00	
BM2_154	0	1	2	111	564	Granolabar.bmp	MilkyWay.bmp	16	41	1	u	3	0	1289.00	16.00	41.00	
BM2_154	0	1	2	112	571	Reeses.bmp	PeanutMMs.bmp	15	14	1	u	1	0	757.83	15.00	14.00	
BM2_154	0	1	2	113	575	Keeblerfudgestripes.bmp	BabyRuth.bmp	8	13	1	u	1	0	1146.20	8.00	13.00	
BM2_154	0	1	2	114	584	Lollipopred.bmp	FlamingCheetos.bmp	46	52	1	u	2	0	840.52	46.00	52.00	
BM2_154	0	1	2	115	588	PringlesRed.bmp	Butterfinger.bmp	40	17	0	i	4	0	788.16	40.00	17.00	
BM2_154	0	1	2	116	602	Cupcakes.bmp	Twix.bmp	44	21	0	i	4	0	653.79	44.00	21.00	
BM2_154	0	1	2	117	605	Twinkie.bmp	Jollyrancherred.bmp	53	48	1	i	2	1	1323.20	53.00	48.00	
BM2_154	0	1	2	118	608	FamousAmos_small.bmp	SourSkittles.bmp	20	38	1	u	3	0	919.99	20.00	38.00	
BM2_154	0	1	2	119	611	Laffytaffyred_one.bmp	Butterfinger.bmp	43	17	0	i	4	0	585.04	43.00	17.00	
BM2_154	0	1	2	120	614	Twinkie.bmp	ChipsAhoy_small.bmp	53	47	1	i	2	1	1096.49	53.00	47.00	
BM2_154	0	1	2	121	617	Milkduds.bmp	SourSkittles.bmp	19	38	1	i	3	1	1142.28	19.00	38.00	
BM2_154	0	1	2	122	620	Goldfish.bmp	FamousAmos_small.bmp	45	20	0	i	3	0	827.63	45.00	20.00	
BM2_154	0	1	2	123	626	BabyRuth.bmp	Reeses.bmp	13	15	0	i	1	0	665.15	13.00	15.00	
BM2_154	0	1	2	124	611	Milkduds.bmp	MilkyWay.bmp	19	41	1	x	3	999	999000.00	19.00	41.00	
BM2_154	0	1	2	125	614	MilkyWay.bmp	FamousAmos_small.bmp	41	20	0	x	3	999	999000.00	41.00	20.00	
BM2_154	0	1	2	126	617	ChipsAhoy_small.bmp	FigNewton_small.bmp	47	50	0	x	2	999	999000.00	47.00	50.00	
BM2_154	0	1	2	127	620	Slimjim.bmp	Jollyrancherred.bmp	49	48	1	x	2	999	999000.00	49.00	48.00	
BM2_154	0	1	2	128	626	Slimjim.bmp	ChipsAhoy_small.bmp	49	47	1	x	2	999	999000.00	49.00	47.00	
BM2_156	0	1	1	1	0	Lollipopred.bmp	Skittles.bmp	20	45	1	u	3	0	975.50	20.00	45.00	
BM2_156	0	1	1	2	9	Laysclassic.bmp	Fritos.bmp	46	47	1	u	2	0	1023.15	46.00	47.00	
BM2_156	0	1	1	3	12	Reeses.bmp	PopTartsStrawberry.bmp	14	8	0	i	1	0	1179.92	14.00	8.00	
BM2_156	0	1	1	4	17	SourSkittles.bmp	Sourpatch.bmp	52	53	0	u	2	1	1159.15	52.00	53.00	
BM2_156	0	1	1	5	26	Cupcakes.bmp	Fritos.bmp	50	47	1	u	2	0	1069.49	50.00	47.00	
BM2_156	0	1	1	6	32	Cheetos.bmp	3Musketeers.bmp	39	17	0	i	4	0	903.71	39.00	17.00	
BM2_156	0	1	1	7	35	KitKat_small.bmp	Funyuns_small.bmp	16	42	1	u	3	0	832.38	16.00	42.00	
BM2_156	0	1	1	8	48	HoHo.bmp	Cupcakes.bmp	48	50	0	i	2	0	991.12	48.00	50.00	
BM2_156	0	1	1	9	58	Dots_one.bmp	SourSkittles.bmp	49	52	1	i	2	1	900.27	49.00	52.00	
BM2_156	0	1	1	10	63	Laysclassic.bmp	SourSkittles.bmp	46	52	1	i	2	1	1263.61	46.00	52.00	
BM2_156	0	1	1	11	66	Milkduds.bmp	Cheetos.bmp	22	39	1	u	4	0	840.98	22.00	39.00	
BM2_156	0	1	1	12	69	Streusel.bmp	Snickers.bmp	43	18	0	u	4	1	1376.85	43.00	18.00	
BM2_156	0	1	1	13	72	Riprolls.bmp	Dots_one.bmp	51	49	0	u	2	1	1069.90	51.00	49.00	
BM2_156	0	1	1	14	82	Funyuns_small.bmp	Lollipopred.bmp	42	20	0	u	3	1	1329.01	42.00	20.00	
BM2_156	0	1	1	15	85	HoHo.bmp	Laysclassic.bmp	48	46	0	u	2	1	848.55	48.00	46.00	
BM2_156	0	1	1	16	95	KitKat_small.bmp	Hersheykisses.bmp	16	38	1	u	3	0	830.43	16.00	38.00	
BM2_156	0	1	1	17	98	CheesyDoritos.bmp	FigNewton_small.bmp	44	21	0	i	4	0	984.53	44.00	21.00	
BM2_156	0	1	1	18	101	Goldfish.bmp	Cheezits.bmp	23	41	1	u	3	0	895.97	23.00	41.00	
BM2_156	0	1	1	19	105	Hersheykisses.bmp	Goldfish.bmp	38	23	0	i	3	0	867.65	38.00	23.00	
BM2_156	0	1	1	20	109	Snickers.bmp	CheesyDoritos.bmp	18	44	1	u	4	0	784.00	18.00	44.00	
BM2_156	0	1	1	21	113	Riprolls.bmp	Laysclassic.bmp	51	46	0	u	2	1	857.13	51.00	46.00	
BM2_156	0	1	1	22	119	Goldfish.bmp	Skittles.bmp	23	45	1	u	3	0	701.22	23.00	45.00	
BM2_156	0	1	1	23	123	ChipsAhoy_small.bmp	TeddyGrahamschocolate.bmp	9	15	0	i	1	0	777.59	9.00	15.00	
BM2_156	0	1	1	24	132	Cupcakes.bmp	Riprolls.bmp	50	51	1	u	2	0	719.87	50.00	51.00	
BM2_156	0	1	1	25	140	Cupcakes.bmp	SourSkittles.bmp	50	52	1	u	2	0	775.86	50.00	52.00	
BM2_156	0	1	1	26	144	Milkduds.bmp	Streusel.bmp	22	43	1	u	4	0	992.80	22.00	43.00	
BM2_156	0	1	1	27	147	Snickers.bmp	RitzBitz2.bmp	18	40	1	u	4	0	872.31	18.00	40.00	
BM2_156	0	1	1	28	151	TeddyGrahamschocolate.bmp	Keeblerfudgestripes.bmp	15	10	1	x	1	999	999000.00	15.00	10.00	
BM2_156	0	1	1	29	154	Sourpatch.bmp	HoHo.bmp	53	48	1	i	2	1	945.49	53.00	48.00	
BM2_156	0	1	1	30	158	Keeblerfudgestripes.bmp	Whatchamacallit.bmp	10	12	0	i	1	0	1032.79	10.00	12.00	
BM2_156	0	1	1	31	161	Sourpatch.bmp	Fritos.bmp	53	47	1	u	2	0	833.07	53.00	47.00	
BM2_156	0	1	1	32	167	Whatchamacallit.bmp	Reeses.bmp	12	14	1	u	1	0	811.47	12.00	14.00	
BM2_156	0	1	1	33	170	MilkyWay.bmp	TeddyGrahamschocolate.bmp	13	15	0	i	1	0	880.85	13.00	15.00	
BM2_156	0	1	1	34	174	PopTartsStrawberry.bmp	Keeblerfudgestripes.bmp	8	10	1	u	1	0	616.31	8.00	10.00	
BM2_156	0	1	1	35	179	3Musketeers.bmp	CheesyDoritos.bmp	17	44	1	u	4	0	543.20	17.00	44.00	
BM2_156	0	1	1	36	182	ChipsAhoy_small.bmp	Nutterbutter.bmp	9	11	0	i	1	0	803.96	9.00	11.00	
BM2_156	0	1	1	37	185	CheesyDoritos.bmp	Milkduds.bmp	44	22	0	i	4	0	681.40	44.00	22.00	
BM2_156	0	1	1	38	188	Reeses.bmp	TeddyGrahamschocolate.bmp	14	15	0	i	1	0	857.04	14.00	15.00	
BM2_156	0	1	1	39	191	MilkyWay.bmp	Nutterbutter.bmp	13	11	0	i	1	0	1120.64	13.00	11.00	
BM2_156	0	1	1	40	195	3Musketeers.bmp	RitzBitz2.bmp	17	40	1	u	4	0	1038.55	17.00	40.00	
BM2_156	0	1	1	41	200	Streusel.bmp	FigNewton_small.bmp	43	21	0	u	4	1	1329.89	43.00	21.00	
BM2_156	0	1	1	42	204	Skittles.bmp	KitKat_small.bmp	45	16	0	i	3	0	632.76	45.00	16.00	
BM2_156	0	1	1	43	208	Fritos.bmp	Dots_one.bmp	47	49	0	i	2	0	616.94	47.00	49.00	
BM2_156	0	1	1	44	212	Snickers.bmp	Cheetos.bmp	18	39	1	u	4	0	612.95	18.00	39.00	
BM2_156	0	1	1	45	218	Cheetos.bmp	FigNewton_small.bmp	39	21	0	i	4	0	567.10	39.00	21.00	
BM2_156	0	1	1	46	224	Cheezits.bmp	BabyRuth.bmp	41	19	0	i	3	0	632.54	41.00	19.00	
BM2_156	0	1	1	47	229	BabyRuth.bmp	Funyuns_small.bmp	19	42	1	u	3	0	635.28	19.00	42.00	
BM2_156	0	1	1	48	236	Hersheykisses.bmp	Lollipopred.bmp	38	20	0	i	3	0	600.28	38.00	20.00	
BM2_156	0	1	1	49	240	BabyRuth.bmp	Hersheykisses.bmp	19	38	1	u	3	0	760.09	19.00	38.00	
BM2_156	0	1	1	50	250	PopTartsStrawberry.bmp	MilkyWay.bmp	8	13	1	u	1	0	616.90	8.00	13.00	
BM2_156	0	1	1	51	260	Lollipopred.bmp	Cheezits.bmp	20	41	1	u	3	0	827.19	20.00	41.00	
BM2_156	0	1	1	52	264	PopTartsStrawberry.bmp	ChipsAhoy_small.bmp	8	9	1	u	1	0	623.55	8.00	9.00	
BM2_156	0	1	1	53	271	KitKat_small.bmp	Cheezits.bmp	16	41	1	u	3	0	664.00	16.00	41.00	
BM2_156	0	1	1	54	275	MilkyWay.bmp	Whatchamacallit.bmp	13	12	0	i	1	0	803.68	13.00	12.00	
BM2_156	0	1	1	55	279	Streusel.bmp	3Musketeers.bmp	43	17	0	i	4	0	992.05	43.00	17.00	
BM2_156	0	1	1	56	283	ChipsAhoy_small.bmp	Whatchamacallit.bmp	9	12	0	i	1	0	704.97	9.00	12.00	
BM2_156	0	1	1	57	286	BabyRuth.bmp	Skittles.bmp	19	45	1	u	3	0	608.30	19.00	45.00	
BM2_156	0	1	1	58	289	Goldfish.bmp	Funyuns_small.bmp	23	42	1	u	3	0	549.19	23.00	42.00	
BM2_156	0	1	1	59	293	Reeses.bmp	Nutterbutter.bmp	14	11	0	u	1	1	641.57	14.00	11.00	
BM2_156	0	1	1	60	296	Riprolls.bmp	Sourpatch.bmp	51	53	0	i	2	0	606.31	51.00	53.00	
BM2_156	0	1	1	61	299	RitzBitz2.bmp	Milkduds.bmp	40	22	0	i	4	0	656.43	40.00	22.00	
BM2_156	0	1	1	62	306	HoHo.bmp	Dots_one.bmp	48	49	0	u	2	1	779.59	48.00	49.00	
BM2_156	0	1	1	63	311	Nutterbutter.bmp	Keeblerfudgestripes.bmp	11	10	1	i	1	1	550.84	11.00	10.00	
BM2_156	0	1	1	64	317	RitzBitz2.bmp	FigNewton_small.bmp	40	21	0	i	4	0	728.38	40.00	21.00	
BM2_156	0	1	2	65	322	Fritos.bmp	Laysclassic.bmp	47	46	0	u	2	1	978.35	47.00	46.00	
BM2_156	0	1	2	66	326	Lollipopred.bmp	Skittles.bmp	20	45	1	i	3	1	666.21	20.00	45.00	
BM2_156	0	1	2	67	329	PopTartsStrawberry.bmp	Reeses.bmp	8	14	1	u	1	0	855.94	8.00	14.00	
BM2_156	0	1	2	68	332	SourSkittles.bmp	Sourpatch.bmp	52	53	0	u	2	1	893.36	52.00	53.00	
BM2_156	0	1	2	69	335	ChipsAhoy_small.bmp	TeddyGrahamschocolate.bmp	9	15	0	i	1	0	530.13	9.00	15.00	
BM2_156	0	1	2	70	343	TeddyGrahamschocolate.bmp	Keeblerfudgestripes.bmp	15	10	1	u	1	0	625.51	15.00	10.00	
BM2_156	0	1	2	71	346	KitKat_small.bmp	Funyuns_small.bmp	16	42	1	u	3	0	598.32	16.00	42.00	
BM2_156	0	1	2	72	354	3Musketeers.bmp	Cheetos.bmp	17	39	1	u	4	0	627.00	17.00	39.00	
BM2_156	0	1	2	73	357	Funyuns_small.bmp	Lollipopred.bmp	42	20	0	i	3	0	714.37	42.00	20.00	
BM2_156	0	1	2	74	366	Hersheykisses.bmp	KitKat_small.bmp	38	16	0	i	3	0	618.10	38.00	16.00	
BM2_156	0	1	2	75	369	Fritos.bmp	Cupcakes.bmp	47	50	0	i	2	0	890.42	47.00	50.00	
BM2_156	0	1	2	76	377	Milkduds.bmp	Cheetos.bmp	22	39	1	u	4	0	550.23	22.00	39.00	
BM2_156	0	1	2	77	382	Cupcakes.bmp	HoHo.bmp	50	48	1	u	2	0	545.46	50.00	48.00	
BM2_156	0	1	2	78	396	Streusel.bmp	Snickers.bmp	43	18	0	i	4	0	787.09	43.00	18.00	
BM2_156	0	1	2	79	399	Dots_one.bmp	SourSkittles.bmp	49	52	1	i	2	1	631.81	49.00	52.00	
BM2_156	0	1	2	80	403	Goldfish.bmp	Cheezits.bmp	23	41	1	u	3	0	738.21	23.00	41.00	
BM2_156	0	1	2	81	407	FigNewton_small.bmp	CheesyDoritos.bmp	21	44	1	u	4	0	623.22	21.00	44.00	
BM2_156	0	1	2	82	411	Whatchamacallit.bmp	Keeblerfudgestripes.bmp	12	10	1	i	1	1	651.59	12.00	10.00	
BM2_156	0	1	2	83	415	Hersheykisses.bmp	Goldfish.bmp	38	23	0	i	3	0	698.57	38.00	23.00	
BM2_156	0	1	2	84	421	Whatchamacallit.bmp	Reeses.bmp	12	14	1	u	1	0	752.79	12.00	14.00	
BM2_156	0	1	2	85	425	Snickers.bmp	CheesyDoritos.bmp	18	44	1	u	4	0	541.16	18.00	44.00	
BM2_156	0	1	2	86	434	Milkduds.bmp	Streusel.bmp	22	43	1	u	4	0	922.87	22.00	43.00	
BM2_156	0	1	2	87	442	Snickers.bmp	RitzBitz2.bmp	18	40	1	u	4	0	595.49	18.00	40.00	
BM2_156	0	1	2	88	446	Goldfish.bmp	Skittles.bmp	23	45	1	u	3	0	682.53	23.00	45.00	
BM2_156	0	1	2	89	449	3Musketeers.bmp	CheesyDoritos.bmp	17	44	1	u	4	0	634.45	17.00	44.00	
BM2_156	0	1	2	90	453	Skittles.bmp	KitKat_small.bmp	45	16	0	i	3	0	551.62	45.00	16.00	
BM2_156	0	1	2	91	456	SourSkittles.bmp	Laysclassic.bmp	52	46	0	u	2	1	677.06	52.00	46.00	
BM2_156	0	1	2	92	460	TeddyGrahamschocolate.bmp	MilkyWay.bmp	15	13	1	u	1	0	592.70	15.00	13.00	
BM2_156	0	1	2	93	463	Milkduds.bmp	CheesyDoritos.bmp	22	44	1	u	4	0	562.12	22.00	44.00	
BM2_156	0	1	2	94	469	BabyRuth.bmp	Cheezits.bmp	19	41	1	u	3	0	582.98	19.00	41.00	
BM2_156	0	1	2	95	472	Funyuns_small.bmp	BabyRuth.bmp	42	19	0	i	3	0	796.48	42.00	19.00	
BM2_156	0	1	2	96	476	RitzBitz2.bmp	3Musketeers.bmp	40	17	0	i	4	0	576.10	40.00	17.00	
BM2_156	0	1	2	97	481	Riprolls.bmp	Dots_one.bmp	51	49	0	u	2	1	634.25	51.00	49.00	
BM2_156	0	1	2	98	484	Keeblerfudgestripes.bmp	PopTartsStrawberry.bmp	10	8	0	i	1	0	543.53	10.00	8.00	
BM2_156	0	1	2	99	487	Lollipopred.bmp	Hersheykisses.bmp	20	38	1	i	3	1	668.97	20.00	38.00	
BM2_156	0	1	2	100	490	Hersheykisses.bmp	BabyRuth.bmp	38	19	0	i	3	0	481.68	38.00	19.00	
BM2_156	0	1	2	101	493	ChipsAhoy_small.bmp	Nutterbutter.bmp	9	11	0	i	1	0	690.53	9.00	11.00	
BM2_156	0	1	2	102	497	HoHo.bmp	Laysclassic.bmp	48	46	0	u	2	1	514.06	48.00	46.00	
BM2_156	0	1	2	103	502	Laysclassic.bmp	Riprolls.bmp	46	51	1	u	2	0	564.79	46.00	51.00	
BM2_156	0	1	2	104	506	FigNewton_small.bmp	Streusel.bmp	21	43	1	u	4	0	681.08	21.00	43.00	
BM2_156	0	1	2	105	510	Riprolls.bmp	Cupcakes.bmp	51	50	0	i	2	0	722.77	51.00	50.00	
BM2_156	0	1	2	106	514	Lollipopred.bmp	Cheezits.bmp	20	41	1	u	3	0	880.46	20.00	41.00	
BM2_156	0	1	2	107	520	Reeses.bmp	TeddyGrahamschocolate.bmp	14	15	0	i	1	0	466.60	14.00	15.00	
BM2_156	0	1	2	108	526	Snickers.bmp	Cheetos.bmp	18	39	1	u	4	0	586.22	18.00	39.00	
BM2_156	0	1	2	109	531	MilkyWay.bmp	Nutterbutter.bmp	13	11	0	u	1	1	534.86	13.00	11.00	
BM2_156	0	1	2	110	538	SourSkittles.bmp	Cupcakes.bmp	52	50	0	i	2	0	834.96	52.00	50.00	
BM2_156	0	1	2	111	542	PopTartsStrawberry.bmp	MilkyWay.bmp	8	13	1	u	1	0	546.38	8.00	13.00	
BM2_156	0	1	2	112	552	Sourpatch.bmp	HoHo.bmp	53	48	1	u	2	0	641.49	53.00	48.00	
BM2_156	0	1	2	113	562	Sourpatch.bmp	Fritos.bmp	53	47	1	u	2	0	926.76	53.00	47.00	
BM2_156	0	1	2	114	566	ChipsAhoy_small.bmp	PopTartsStrawberry.bmp	9	8	0	i	1	0	851.12	9.00	8.00	
BM2_156	0	1	2	115	573	MilkyWay.bmp	Whatchamacallit.bmp	13	12	0	u	1	1	842.81	13.00	12.00	
BM2_156	0	1	2	116	577	Fritos.bmp	Dots_one.bmp	47	49	0	i	2	0	863.26	47.00	49.00	
BM2_156	0	1	2	117	581	Riprolls.bmp	Sourpatch.bmp	51	53	0	i	2	0	787.62	51.00	53.00	
BM2_156	0	1	2	118	585	Whatchamacallit.bmp	ChipsAhoy_small.bmp	12	9	1	u	1	0	698.82	12.00	9.00	
BM2_156	0	1	2	119	588	FigNewton_small.bmp	Cheetos.bmp	21	39	1	u	4	0	666.89	21.00	39.00	
BM2_156	0	1	2	120	591	Nutterbutter.bmp	Reeses.bmp	11	14	1	i	1	1	568.83	11.00	14.00	
BM2_156	0	1	2	121	595	HoHo.bmp	Dots_one.bmp	48	49	0	u	2	1	813.13	48.00	49.00	
BM2_156	0	1	2	122	598	Streusel.bmp	3Musketeers.bmp	43	17	0	u	4	1	729.95	43.00	17.00	
BM2_156	0	1	2	123	601	Keeblerfudgestripes.bmp	Nutterbutter.bmp	10	11	0	u	1	1	634.22	10.00	11.00	
BM2_156	0	1	2	124	608	Cheezits.bmp	KitKat_small.bmp	41	16	0	i	3	0	599.16	41.00	16.00	
BM2_156	0	1	2	125	613	RitzBitz2.bmp	Milkduds.bmp	40	22	0	i	4	0	794.45	40.00	22.00	
BM2_156	0	1	2	126	619	BabyRuth.bmp	Skittles.bmp	19	45	1	u	3	0	690.94	19.00	45.00	
BM2_156	0	1	2	127	622	Funyuns_small.bmp	Goldfish.bmp	42	23	0	i	3	0	792.73	42.00	23.00	
BM2_156	0	1	2	128	626	RitzBitz2.bmp	FigNewton_small.bmp	40	21	0	u	4	1	709.04	40.00	21.00	
BM2_157	0	2	1	1	0	Whatchamacallit.bmp	Cupcakes.bmp	53	47	0	i	2	0	795.30	53.00	47.00	
BM2_157	0	2	1	2	9	Cupcakes.bmp	FrootLoops.bmp	47	49	1	i	2	1	1138.54	47.00	49.00	
BM2_157	0	2	1	3	12	Hersheykisses.bmp	MilkyWay.bmp	42	20	0	i	4	0	1191.78	42.00	20.00	
BM2_157	0	2	1	4	17	Nutterbutter.bmp	3Musketeers.bmp	43	17	0	u	3	1	979.00	43.00	17.00	
BM2_157	0	2	1	5	26	Laffytaffyred_one.bmp	SourSkittles.bmp	51	50	1	i	2	1	953.39	51.00	50.00	
BM2_157	0	2	1	6	32	Oreos.bmp	MilkyWay.bmp	41	20	0	u	4	1	1091.56	41.00	20.00	
BM2_157	0	2	1	7	35	Ghiradelli_milk.bmp	Slimjim.bmp	14	8	1	u	1	0	728.38	14.00	8.00	
BM2_157	0	2	1	8	48	Slimjim.bmp	Ghiradelli_milk_Almonds.bmp	8	13	0	i	1	0	771.03	8.00	13.00	
BM2_157	0	2	1	9	58	FrootLoops.bmp	Laffytaffyred_one.bmp	49	51	0	u	2	1	952.25	49.00	51.00	
BM2_157	0	2	1	10	63	Laysclassic.bmp	Slimjim.bmp	10	8	1	u	1	0	659.53	10.00	8.00	
BM2_157	0	2	1	11	66	Ghiradelli_milk_Almonds.bmp	Fritos.bmp	13	15	1	u	1	0	736.30	13.00	15.00	
BM2_157	0	2	1	12	69	Dots_one.bmp	FrootLoops.bmp	48	49	1	u	2	0	938.88	48.00	49.00	
BM2_157	0	2	1	13	72	PayDay.bmp	3Musketeers.bmp	44	17	0	i	3	0	1377.83	44.00	17.00	
BM2_157	0	2	1	14	82	Ghiradelli_milk.bmp	TeddyGrahamschocolate.bmp	14	12	1	u	1	0	839.72	14.00	12.00	
BM2_157	0	2	1	15	85	PopTartsStrawberry.bmp	Hersheykisses.bmp	19	42	1	u	4	0	859.19	19.00	42.00	
BM2_157	0	2	1	16	95	Whatchamacallit.bmp	Dots_one.bmp	53	48	0	u	2	1	1090.32	53.00	48.00	
BM2_157	0	2	1	17	98	Doritosranch.bmp	Nutterbutter.bmp	18	43	1	u	3	0	594.26	18.00	43.00	
BM2_157	0	2	1	18	101	Jollyrancherred.bmp	Snickers.bmp	40	21	0	i	3	0	954.57	40.00	21.00	
BM2_157	0	2	1	19	105	Cheezits.bmp	TeddyGrahamschocolate.bmp	9	12	1	u	1	0	767.59	9.00	12.00	
BM2_157	0	2	1	20	109	Cheezits.bmp	Fritos.bmp	9	15	1	i	1	1	819.96	9.00	15.00	
BM2_157	0	2	1	21	113	AnimalCrackers.bmp	Dots_one.bmp	46	48	0	u	2	1	946.79	46.00	48.00	
BM2_157	0	2	1	22	119	MrGoodbar.bmp	SnoBall.bmp	23	45	1	u	4	0	1041.06	23.00	45.00	
BM2_157	0	2	1	23	123	Hersheymilk_several.bmp	MrGoodbar.bmp	38	23	0	i	4	0	781.52	38.00	23.00	
BM2_157	0	2	1	24	132	PringlesRed.bmp	FigNewton_small.bmp	22	39	1	u	3	0	994.99	22.00	39.00	
BM2_157	0	2	1	25	140	3Musketeers.bmp	FigNewton_small.bmp	17	39	1	i	3	1	731.83	17.00	39.00	
BM2_157	0	2	1	26	144	Whatchamacallit.bmp	HoHo.bmp	53	52	0	u	2	1	947.13	53.00	52.00	
BM2_157	0	2	1	27	147	MilkyWay.bmp	SnoBall.bmp	20	45	1	u	4	0	802.93	20.00	45.00	
BM2_157	0	2	1	28	151	PopTartsStrawberry.bmp	Oreos.bmp	19	41	1	u	4	0	856.01	19.00	41.00	
BM2_157	0	2	1	29	154	Oreos.bmp	MrGoodbar.bmp	41	23	0	u	4	1	1429.39	41.00	23.00	
BM2_157	0	2	1	30	158	FigNewton_small.bmp	Doritosranch.bmp	39	18	0	u	3	1	921.14	39.00	18.00	
BM2_157	0	2	1	31	161	PayDay.bmp	Snickers.bmp	44	21	0	u	3	1	891.13	44.00	21.00	
BM2_157	0	2	1	32	167	Granolabar.bmp	Hersheykisses.bmp	16	42	1	u	4	0	1039.44	16.00	42.00	
BM2_157	0	2	1	33	170	Granolabar.bmp	Oreos.bmp	16	41	1	u	4	0	876.87	16.00	41.00	
BM2_157	0	2	1	34	174	PringlesRed.bmp	Jollyrancherred.bmp	22	40	1	u	3	0	712.50	22.00	40.00	
BM2_157	0	2	1	35	179	HoHo.bmp	FrootLoops.bmp	52	49	1	i	2	1	1178.42	52.00	49.00	
BM2_157	0	2	1	36	182	Cheezits.bmp	Slimjim.bmp	9	8	1	u	1	0	911.82	9.00	8.00	
BM2_157	0	2	1	37	185	KitKat_small.bmp	Laysclassic.bmp	11	10	0	i	1	0	1173.24	11.00	10.00	
BM2_157	0	2	1	38	188	Hersheykisses.bmp	MrGoodbar.bmp	42	23	0	i	4	0	706.08	42.00	23.00	
BM2_157	0	2	1	39	191	KitKat_small.bmp	Ghiradelli_milk_Almonds.bmp	11	13	0	i	1	0	1282.77	11.00	13.00	
BM2_157	0	2	1	40	195	Doritosranch.bmp	PayDay.bmp	18	44	1	u	3	0	650.52	18.00	44.00	
BM2_157	0	2	1	41	200	Fritos.bmp	Laysclassic.bmp	15	10	0	i	1	0	933.19	15.00	10.00	
BM2_157	0	2	1	42	204	Dots_one.bmp	SourSkittles.bmp	48	50	1	u	2	0	913.50	48.00	50.00	
BM2_157	0	2	1	43	208	Fritos.bmp	Ghiradelli_milk.bmp	15	14	0	u	1	1	978.28	15.00	14.00	
BM2_157	0	2	1	44	212	Hersheymilk_several.bmp	MilkyWay.bmp	38	20	0	i	4	0	784.93	38.00	20.00	
BM2_157	0	2	1	45	218	Granolabar.bmp	SnoBall.bmp	16	45	1	u	4	0	747.07	16.00	45.00	
BM2_157	0	2	1	46	224	Laysclassic.bmp	TeddyGrahamschocolate.bmp	10	12	1	u	1	0	882.94	10.00	12.00	
BM2_157	0	2	1	47	229	Nutterbutter.bmp	PringlesRed.bmp	43	22	0	i	3	0	1063.27	43.00	22.00	
BM2_157	0	2	1	48	236	KitKat_small.bmp	Ghiradelli_milk.bmp	11	14	0	x	1	999	999000.00	11.00	14.00	
BM2_157	0	2	1	49	240	KitKat_small.bmp	Cheezits.bmp	11	9	0	u	1	1	698.48	11.00	9.00	
BM2_157	0	2	1	50	250	AnimalCrackers.bmp	HoHo.bmp	46	52	0	u	2	1	1001.91	46.00	52.00	
BM2_157	0	2	1	51	260	Whatchamacallit.bmp	Laffytaffyred_one.bmp	53	51	0	u	2	1	631.19	53.00	51.00	
